cut_id,unitid,institution_name,state,announcement_date,announcement_year,cut_type,program_name,generated_cut_label,generated_cut_summary,source_url,source_title,source_publication,row_origin
7ed928be-cea6-49e5-bf0d-21ed03f01aee,151810,Martin University,Indiana,2025-12-09,2025,institution_closure,Institution closing,Institution closing,"Indianapolis HBCU paused all campus operations at end of fall 2025 semester, discontinuing all classes. University cited financial challenges and enrollment decline. Pause described as indefinite; students advised to seek transfer options. Martin serves a predominantly adult, low-income student population and is one of few HBCUs in Indiana.",https://www.wthr.com/article/news/education/martin-university-pausing-operations-end-2025-semester-college-indianapolis/531-de213904-c26d-443e-a54c-b62bebd2a2ea,,WTHR,scraper
d58a321e-7a7e-4ca3-b029-4f227791a46e,216524,Ursinus College,Pennsylvania,2025-12-01,2025,staff_layoff,29 faculty positions eliminated — nearly 25% of full-time faculty to close $10M deficit,29 faculty positions eliminated — nearly 25% of full-time faculty to close $10M deficit,"29 total faculty positions cut: 16 non-tenure-track contracts not renewed (leaving December 2026), 9 tenured faculty took voluntary separation packages (paid research sabbatical fall 2026-spring 2027 then depart), 4 other departures. Faculty-to-student ratio shifts from 1:9 to 1:12. Saves ~$3M. Operating losses ran for 9 of last 10 years; $13.4M loss in 2024, reduced to $4M in 2025. President Hannigan ousted October 2025; Gundolf Graml (Austrian-born German studies scholar, formerly provost) named permanent president April 8, 2026. Faculty council co-chair Riley described process as collaborative. Part of $10M deficit closure plan alongside Berman Museum funding cut ($300K eliminated), contract savings ($1M), and June 2026 staff layoffs. 1,406 students enrolled; $165M endowment.",https://www.inquirer.com/education/gundolf-graml-new-president-ursinus-college-20260408.html,,Philadelphia Inquirer,scraper
d7e36650-2dac-46c4-93c6-878580966d57,153162,Cornell College,Iowa,2025-11-24,2025,program_suspension,The college will drop the 11 majors and associated courses in the upcoming semester,The college will drop the 11 majors and associated courses in the upcoming semester,"Cornell College (Mount Vernon, IA) announced elimination of 11 majors and associated courses for 2026-27 academic year, including programs in music and world languages, citing declining student enrollment and data-driven program review. Current students in affected majors can complete degrees. No faculty layoffs immediately announced.",https://www.kcrg.com/2025/11/24/cornell-college-cut-courses-citing-student-enrollment/,,KCRG,scraper
3574aefe-4cd6-4ab3-a877-f18993c30d58,132903,University of Central Florida,Florida,2025-11-21,2025,staff_layoff,Layoffs at Florida Solar Energy Center,Layoffs due to decline in external research funding and federal energy research priorities shift; resulted in elimination of 57 positions at FSEC.,Layoffs due to decline in external research funding and federal energy research priorities shift; resulted in elimination of 57 positions at FSEC.,https://www.orlandosentinel.com/2025/11/21/ucf-lays-off-65-employees-most-tied-to-shifting-federal-priorities-school-says,,Orlando Sentinel,scraper
5ef8341b-9178-4087-9d9f-0c0794f229b8,203535,Kenyon College,Ohio,2025-11-20,2025,staff_layoff,Voluntary early retirement accepted by 10-16 of 200 faculty to rightsize amid 6.5% enrollment decline,"Voluntary Separation Incentive Program (VSIP) offered November 20, 2025 to ~80 eligible tenured faculty (those meeting age+years-of-service threshold of 65+).","Voluntary Separation Incentive Program (VSIP) offered November 20, 2025 to ~80 eligible tenured faculty (those meeting age+years-of-service threshold of 65+). Between 10-20% accepted = roughly 8-16 faculty departing June 30, 2026 or June 30, 2027. Package: one year post-separation salary + emeritus status. Enrollment dropped 6.5% 2019-2026 (1,837 → 1,717 students); projected to fall another ~100 in 2026-27. Faculty grew 8% over same period — unsustainable 8:1 student-faculty ratio. Center for Innovative Pedagogy abruptly closed spring 2026. Salary freeze announced for FY2027. No general salary increases.",https://kenyoncollegian.com/news/2026/01/bowman-gives-details-on-the-new-faculty-retirement-plan/,,The Kenyon Collegian,scraper
d492b6b1-f2e0-487f-b8e3-28a166ee0907,143048,School of the Art Institute of Chicago,Illinois,2025-11-17,2025,staff_layoff,Staff reduction at Video Data Bank,"Staff reductions affecting the Video Data Bank at SAIC eliminated 3 of 5 staff roles including the director, citing institutional financial pressures linked to…","Staff reductions affecting the Video Data Bank at SAIC eliminated 3 of 5 staff roles including the director, citing institutional financial pressures linked to declining international student enrollment; concern raised about the long-term viability of the collection and services.",https://hyperallergic.com/1057696/school-of-the-art-institute-of-chicago-lays-off-20-workers/,,HyperAllergic,scraper
7a3b959f-8db6-4389-8b76-dd62524eec1c,166027,Harvard University,Massachusetts,2025-11-14,2025,staff_layoff,University-wide IT and Research Support Staff,"Harvard University laid off 38 IT workers on Nov 4, 2025 in HUIT amid broader university staffing reductions driven by federal funding cuts and endowment tax…","Harvard University laid off 38 IT workers on Nov 4, 2025 in HUIT amid broader university staffing reductions driven by federal funding cuts and endowment tax increases.",https://www.thecrimson.com/article/2025/11/14/huit-layoffs-financial/,,The Harvard Crimson,scraper
f2b49142-2bd8-4964-a339-f4c9dd13fc47,155937,Sterling College,Vermont,2025-11-12,2025,institution_closure,Institution closure,100% environmentally-focused work college closing after 65+ years due to enrollment declines (38% drop 2021-2023) and persistent financial challenges.,100% environmentally-focused work college closing after 65+ years due to enrollment declines (38% drop 2021-2023) and persistent financial challenges.,https://www.insidehighered.com/news/quick-takes/2025/11/14/vermonts-sterling-college-close,,Inside Higher Ed,scraper
2478811b-b93c-4cb0-a471-c790f9bc0396,186283,Rider University,New Jersey,2025-11-10,2025,staff_layoff,Staff layoff,"Rider University will eliminate 35 to 40 full-time faculty positions, cut salaries 14% across the board, and suspend retirement contributions as part of…","Rider University will eliminate 35 to 40 full-time faculty positions, cut salaries 14% across the board, and suspend retirement contributions as part of sweeping cost-saving measures.","https://philanthropynewsdigest.org/news/other-sources/article/?id=16657194&title=Major-N.J.-univeristy-put-on-accreditation-probation,-plans-40-faculty-layoffs",,Philanthropy News Digest,scraper
b61c1961-4902-4827-b53f-846cd0e25052,181464,University of Nebraska-Lincoln,Nebraska,2025-11-10,2025,department_closure,4 departments eliminated saving $6.74M — 51.5 positions cut despite 100+ speakers opposing,4 departments eliminated saving $6.74M — 51.5 positions cut despite 100+ speakers opposing,"Board of Regents voted 8-0 to 7-1 to eliminate 4 departments at UNL: Earth and Atmospheric Sciences ($1.85M savings, 13 positions); Statistics ($1.75M, 12 positions); Educational Administration ($1.69M, 15.5 positions); Textiles Merchandising and Fashion Design ($1.45M, 11 positions). 541 students in affected programs. 51.5 total positions eliminated — majority faculty. Part of $27.5M budget reduction plan ($40M NU system-wide). 100+ speakers testified over 5 hours; motion to delay failed 4-4. Statistics dept particularly notable: brand-new undergraduate program set to graduate its first class spring 2026; NSF CAREER award faculty member laid off. 4 additional departments merged into 2 combined areas (plant pathology + entomology; agricultural economics + agricultural leadership/education/communication) saving additional ~$2M. Chancellor Rodney Bennett resigned January 2026 following faculty no-confidence votes; interim Chancellor Kathy Ankerson appointed. AAUP-UNL filed grievances citing faulty data and flawed process.",https://www.highereddive.com/news/unl-chancellor-reduces-program-cuts-final-proposal/805361,,Higher ED Drive,scraper
f45efee8-ef58-43e9-8cf0-1f0a59534bc5,150941,Huntington University,Indiana,2025-11-07,2025,department_closure,Performing Arts Department Closure,Huntington University will suspend enrollment for all performing arts programs effective Fall 2026 due to a 21% decline in enrollment since 2020. Current…,Huntington University will suspend enrollment for all performing arts programs effective Fall 2026 due to a 21% decline in enrollment since 2020. Current students will be allowed to complete their degrees.,https://www.21alivenews.com/2025/11/07/huntington-university-students-react-performing-arts-cuts/#$0,,21alivenews,scraper
0578f96c-f70e-4dcd-a2a6-9dc8829608be,183062,Keene State College,New Hampshire,2025-11-07,2025,staff_layoff,Staff Reduction,~17 staff positions eliminated (including 2 already-vacant roles) following NH state-level budget cuts that created a significant financial gap to close by end…,~17 staff positions eliminated (including 2 already-vacant roles) following NH state-level budget cuts that created a significant financial gap to close by end of the next fiscal year. College also urged eligible faculty to consider early retirement. Part of the broader New Hampshire University System budget response to reduced state appropriations.,https://vnews.com/2025/11/14/keene-state-staff-reductions,,Valley News,scraper
0c9fc3ee-860b-4cd3-abaf-f4199d0a846e,148584,University of St Francis,Illinois,2025-11-07,2025,program_suspension,"Faculty, Staff Positions Eliminated","Faculty, Staff Positions Eliminated","Campus consolidation prompted closure of PA program in Albuquerque, NM; 18 faculty received non-renewal notices.",https://patch.com/illinois/joliet/university-st-francis-36-job-cuts-revealed-these-faculty-staff-positions-eliminated,,Patch,scraper
772b6502-6c03-4ba8-a141-b285433d6093,149505,Trinity Christian College,Illinois,2025-11-06,2025,institution_closure,Institution closure,The college announced it will close after the 2025–26 academic year due to financial challenges leaving 107 staff out of work and hundreds of students to…,The college announced it will close after the 2025–26 academic year due to financial challenges leaving 107 staff out of work and hundreds of students to finish their studies elsewhere.,https://patch.com/illinois/palos/shock-resignation-sadness-wake-trinity-christian-colleges-closure,,Patch,scraper
